2022-05-30 01:13:12 status half-installed sensible-utils:all 0.0.9+deb8u1
2022-05-30 01:13:12 status unpacked sensible-utils:all 0.0.9+deb8u1
2022-05-30 01:13:12 status unpacked sensible-utils:all 0.0.9+deb8u1
2022-05-30 01:13:12 install login:amd64 <none> 1:4.2-3+deb8u4
2022-05-30 01:13:12 status half-installed login:amd64 1:4.2-3+deb8u4
2022-05-30 01:13:12 status unpacked login:amd64 1:4.2-3+deb8u4
2022-05-30 01:13:12 status unpacked login:amd64 1:4.2-3+deb8u4
2022-05-30 01:13:12 install passwd:amd64 <none> 1:4.2-3+deb8u4
2022-05-30 01:13:12 status half-installed passwd:amd64 1:4.2-3+deb8u4
2022-05-30 01:13:13 status unpacked passwd:amd64 1:4.2-3+deb8u4
2022-05-30 01:13:13 status unpacked passwd:amd64 1:4.2-3+deb8u4
2022-05-30 01:13:13 install libslang2:amd64 <none> 2.3.0-2
2022-05-30 01:13:13 status half-installed libslang2:amd64 2.3.0-2
2022-05-30 01:13:13 status unpacked libslang2:amd64 2.3.0-2
2022-05-30 01:13:13 status unpacked libslang2:amd64 2.3.0-2
2022-05-30 01:13:13 install startpar:amd64 <none> 0.59-3
2022-05-30 01:13:13 status half-installed startpar:amd64 0.59-3
2022-05-30 01:13:13 status unpacked startpar:amd64 0.59-3
2022-05-30 01:13:13 status unpacked startpar:amd64 0.59-3
2022-05-30 01:13:13 install libsystemd0:amd64 <none> 215-17+deb8u7
2022-05-30 01:13:13 status half-installed libsystemd0:amd64 215-17+deb8u7
2022-05-30 01:13:13 status unpacked libsystemd0:amd64 215-17+deb8u7
2022-05-30 01:13:13 status unpacked libsystemd0:amd64 215-17+deb8u7
2022-05-30 01:13:13 install libudev1:amd64 <none> 215-17+deb8u7
2022-05-30 01:13:13 status half-installed libudev1:amd64 215-17+deb8u7
2022-05-30 01:13:13 status unpacked libudev1:amd64 215-17+deb8u7
2022-05-30 01:13:13 status unpacked libudev1:amd64 215-17+deb8u7
2022-05-30 01:13:13 install systemd:amd64 <none> 215-17+deb8u7
2022-05-30 01:13:13 status half-installed systemd:amd64 215-17+deb8u7
2022-05-30 01:13:14 status unpacked systemd:amd64 215-17+deb8u7
2022-05-30 01:13:14 status unpacked systemd:amd64 215-17+deb8u7
2022-05-30 01:13:14 install systemd-sysv:amd64 <none> 215-17+deb8u7
2022-05-30 01:13:14 status half-installed systemd-sysv:amd64 215-17+deb8u7
2022-05-30 01:13:14 status unpacked systemd-sysv:amd64 215-17+deb8u7
2022-05-30 01:13:14 status unpacked systemd-sysv:amd64 215-17+deb8u7
2022-05-30 01:13:14 install udev:amd64 <none> 215-17+deb8u7
2022-05-30 01:13:14 status half-installed udev:amd64 215-17+deb8u7
2022-05-30 01:13:14 status unpacked udev:amd64 215-17+deb8u7
2022-05-30 01:13:14 status unpacked udev:amd64 215-17+deb8u7
2022-05-30 01:13:14 install initscripts:amd64 <none> 2.88dsf-59
2022-05-30 01:13:14 status half-installed initscripts:amd64 2.88dsf-59
2022-05-30 01:13:14 status unpacked initscripts:amd64 2.88dsf-59
2022-05-30 01:13:14 status unpacked initscripts:amd64 2.88dsf-59
2022-05-30 01:13:14 install sysv-rc:all <none> 2.88dsf-59
2022-05-30 01:13:14 status half-installed sysv-rc:all 2.88dsf-59
2022-05-30 01:13:14 status unpacked sysv-rc:all 2.88dsf-59
2022-05-30 01:13:14 status unpacked sysv-rc:all 2.88dsf-59
2022-05-30 01:13:15 install sysvinit-utils:amd64 <none> 2.88dsf-59
2022-05-30 01:13:15 status half-installed sysvinit-utils:amd64 2.88dsf-59
2022-05-30 01:13:15 status unpacked sysvinit-utils:amd64 2.88dsf-59
2022-05-30 01:13:15 status unpacked sysvinit-utils:amd64 2.88dsf-59
2022-05-30 01:13:15 install tar:amd64 <none> 1.27.1-2+deb8u1
2022-05-30 01:13:15 status half-installed tar:amd64 1.27.1-2+deb8u1
2022-05-30 01:13:15 status unpacked tar:amd64 1.27.1-2+deb8u1
2022-05-30 01:13:15 status unpacked tar:amd64 1.27.1-2+deb8u1
2022-05-30 01:13:15 install tzdata:all <none> 2018e-0+deb8u1
2022-05-30 01:13:15 status half-installed tzdata:all 2018e-0+deb8u1
2022-05-30 01:13:16 status unpacked tzdata:all 2018e-0+deb8u1
2022-05-30 01:13:16 status unpacked tzdata:all 2018e-0+deb8u1
2022-05-30 01:13:16 install libustr-1.0-1:amd64 <none> 1.0.4-3+b2
2022-05-30 01:13:16 status half-installed libustr-1.0-1:amd64 1.0.4-3+b2
2022-05-30 01:13:16 status unpacked libustr-1.0-1:amd64 1.0.4-3+b2
2022-05-30 01:13:16 status unpacked libustr-1.0-1:amd64 1.0.4-3+b2
2022-05-30 01:13:16 install bsdutils:amd64 <none> 1:2.25.2-6
2022-05-30 01:13:16 status half-installed bsdutils:amd64 1:2.25.2-6
2022-05-30 01:13:16 status unpacked bsdutils:amd64 1:2.25.2-6
2022-05-30 01:13:16 status unpacked bsdutils:amd64 1:2.25.2-6
2022-05-30 01:13:16 install libblkid1:amd64 <none> 2.25.2-6
2022-05-30 01:13:16 status half-installed libblkid1:amd64 2.25.2-6
2022-05-30 01:13:16 status unpacked libblkid1:amd64 2.25.2-6
2022-05-30 01:13:16 status unpacked libblkid1:amd64 2.25.2-6
2022-05-30 01:13:16 install libmount1:amd64 <none> 2.25.2-6
2022-05-30 01:13:16 status half-installed libmount1:amd64 2.25.2-6
2022-05-30 01:13:16 status unpacked libmount1:amd64 2.25.2-6
2022-05-30 01:13:16 status unpacked libmount1:amd64 2.25.2-6
2022-05-30 01:13:16 install libsmartcols1:amd64 <none> 2.25.2-6
2022-05-30 01:13:16 status half-installed libsmartcols1:amd64 2.25.2-6
2022-05-30 01:13:16 status unpacked libsmartcols1:amd64 2.25.2-6
2022-05-30 01:13:16 status unpacked libsmartcols1:amd64 2.25.2-6
2022-05-30 01:13:16 install libuuid1:amd64 <none> 2.25.2-6
2022-05-30 01:13:16 status half-installed libuuid1:amd64 2.25.2-6
2022-05-30 01:13:16 status unpacked libuuid1:amd64 2.25.2-6
2022-05-30 01:13:16 status unpacked libuuid1:amd64 2.25.2-6
2022-05-30 01:13:16 install mount:amd64 <none> 2.25.2-6
2022-05-30 01:13:16 status half-installed mount:amd64 2.25.2-6
2022-05-30 01:13:16 status unpacked mount:amd64 2.25.2-6
2022-05-30 01:13:16 status unpacked mount:amd64 2.25.2-6
2022-05-30 01:13:16 install util-linux:amd64 <none> 2.25.2-6
2022-05-30 01:13:16 status half-installed util-linux:amd64 2.25.2-6
2022-05-30 01:13:16 status unpacked util-linux:amd64 2.25.2-6
2022-05-30 01:13:16 status unpacked util-linux:amd64 2.25.2-6
2022-05-30 01:13:16 install liblzma5:amd64 <none> 5.1.1alpha+20120614-2+b3
2022-05-30 01:13:16 status half-installed liblzma5:amd64 5.1.1alpha+20120614-2+b3
2022-05-30 01:13:17 status unpacked liblzma5:amd64 5.1.1alpha+20120614-2+b3
2022-05-30 01:13:17 status unpacked liblzma5:amd64 5.1.1alpha+20120614-2+b3
2022-05-30 01:13:17 install zlib1g:amd64 <none> 1:1.2.8.dfsg-2+b1
2022-05-30 01:13:17 status half-installed zlib1g:amd64 1:1.2.8.dfsg-2+b1
2022-05-30 01:13:17 status unpacked zlib1g:amd64 1:1.2.8.dfsg-2+b1
2022-05-30 01:13:17 status unpacked zlib1g:amd64 1:1.2.8.dfsg-2+b1
2022-05-30 01:13:17 startup packages configure
2022-05-30 01:13:17 configure gcc-4.8-base:amd64 4.8.4-1 <none>
2022-05-30 01:13:17 status unpacked gcc-4.8-base:amd64 4.8.4-1
2022-05-30 01:13:17 status half-configured gcc-4.8-base:amd64 4.8.4-1
2022-05-30 01:13:17 status installed gcc-4.8-base:amd64 4.8.4-1
2022-05-30 01:13:17 configure lsb-base:all 4.1+Debian13+nmu1 <none>
2022-05-30 01:13:17 status unpacked lsb-base:all 4.1+Debian13+nmu1
2022-05-30 01:13:17 status half-configured lsb-base:all 4.1+Debian13+nmu1
2022-05-30 01:13:17 status installed lsb-base:all 4.1+Debian13+nmu1
2022-05-30 01:13:17 configure sensible-utils:all 0.0.9+deb8u1 <none>
2022-05-30 01:13:17 status unpacked sensible-utils:all 0.0.9+deb8u1
2022-05-30 01:13:17 status half-configured sensible-utils:all 0.0.9+deb8u1
2022-05-30 01:13:17 status installed sensible-utils:all 0.0.9+deb8u1
2022-05-30 01:13:17 configure ncurses-base:all 5.9+20140913-1+deb8u3 <none>
2022-05-30 01:13:17 status unpacked ncurses-base:all 5.9+20140913-1+deb8u3
2022-05-30 01:13:17 status unpacked ncurses-base:all 5.9+20140913-1+deb8u3
2022-05-30 01:13:17 status half-configured ncurses-base:all 5.9+20140913-1+deb8u3
2022-05-30 01:13:17 status installed ncurses-base:all 5.9+20140913-1+deb8u3
2022-05-30 01:13:17 configure libsemanage-common:all 2.3-1 <none>
2022-05-30 01:13:17 status unpacked libsemanage-common:all 2.3-1
2022-05-30 01:13:17 status unpacked libsemanage-common:all 2.3-1
2022-05-30 01:13:17 status half-configured libsemanage-common:all 2.3-1
2022-05-30 01:13:17 status installed libsemanage-common:all 2.3-1
2022-05-30 01:13:17 configure gcc-4.9-base:amd64 4.9.2-10+deb8u1 <none>
2022-05-30 01:13:17 status unpacked gcc-4.9-base:amd64 4.9.2-10+deb8u1
2022-05-30 01:13:17 status half-configured gcc-4.9-base:amd64 4.9.2-10+deb8u1
2022-05-30 01:13:17 status installed gcc-4.9-base:amd64 4.9.2-10+deb8u1
2022-05-30 01:13:17 configure libaudit-common:all 1:2.4-1 <none>
2022-05-30 01:13:17 status unpacked libaudit-common:all 1:2.4-1
2022-05-30 01:13:17 status unpacked libaudit-common:all 1:2.4-1
2022-05-30 01:13:17 status half-configured libaudit-common:all 1:2.4-1
2022-05-30 01:13:17 status installed libaudit-common:all 1:2.4-1
2022-05-30 01:13:17 configure libc6:amd64 2.19-18+deb8u10 <none>
2022-05-30 01:13:17 status unpacked libc6:amd64 2.19-18+deb8u10
2022-05-30 01:13:17 status unpacked libc6:amd64 2.19-18+deb8u10
2022-05-30 01:13:17 status half-configured libc6:amd64 2.19-18+deb8u10
2022-05-30 01:13:17 status installed libc6:amd64 2.19-18+deb8u10
2022-05-30 01:13:17 configure startpar:amd64 0.59-3 <none>
2022-05-30 01:13:17 status unpacked startpar:amd64 0.59-3
2022-05-30 01:13:17 status unpacked startpar:amd64 0.59-3
2022-05-30 01:13:17 status half-configured startpar:amd64 0.59-3
2022-05-30 01:13:17 status installed startpar:amd64 0.59-3
2022-05-30 01:13:17 configure libc-bin:amd64 2.19-18+deb8u10 <none>
2022-05-30 01:13:17 status unpacked libc-bin:amd64 2.19-18+deb8u10
2022-05-30 01:13:17 status unpacked libc-bin:amd64 2.19-18+deb8u10
2022-05-30 01:13:17 status unpacked libc-bin:amd64 2.19-18+deb8u10
2022-05-30 01:13:17 status unpacked libc-bin:amd64 2.19-18+deb8u10
2022-05-30 01:13:17 status unpacked libc-bin:amd64 2.19-18+deb8u10
2022-05-30 01:13:17 status unpacked libc-bin:amd64 2.19-18+deb8u10
2022-05-30 01:13:17 status half-configured libc-bin:amd64 2.19-18+deb8u10
2022-05-30 01:13:17 status installed libc-bin:amd64 2.19-18+deb8u10
2022-05-30 01:13:17 configure diffutils:amd64 1:3.3-1+b1 <none>
2022-05-30 01:13:17 status unpacked diffutils:amd64 1:3.3-1+b1
2022-05-30 01:13:17 status half-configured diffutils:amd64 1:3.3-1+b1
2022-05-30 01:13:17 status installed diffutils:amd64 1:3.3-1+b1
2022-05-30 01:13:17 configure insserv:amd64 1.14.0-5 <none>
2022-05-30 01:13:17 status unpacked insserv:amd64 1.14.0-5
2022-05-30 01:13:17 status unpacked insserv:amd64 1.14.0-5
2022-05-30 01:13:17 status unpacked insserv:amd64 1.14.0-5
2022-05-30 01:13:17 status half-configured insserv:amd64 1.14.0-5
2022-05-30 01:13:17 status installed insserv:amd64 1.14.0-5
2022-05-30 01:13:17 configure findutils:amd64 4.4.2-9+b1 <none>
2022-05-30 01:13:17 status unpacked findutils:amd64 4.4.2-9+b1
2022-05-30 01:13:17 status half-configured findutils:amd64 4.4.2-9+b1
2022-05-30 01:13:17 status installed findutils:amd64 4.4.2-9+b1
2022-05-30 01:13:17 configure debianutils:amd64 4.4+b1 <none>
2022-05-30 01:13:17 status unpacked debianutils:amd64 4.4+b1
2022-05-30 01:13:17 status half-configured debianutils:amd64 4.4+b1
2022-05-30 01:13:18 status installed debianutils:amd64 4.4+b1
2022-05-30 01:13:18 configure hostname:amd64 3.15 <none>
2022-05-30 01:13:18 status unpacked hostname:amd64 3.15
2022-05-30 01:13:18 status half-configured hostname:amd64 3.15
2022-05-30 01:13:18 status installed hostname:amd64 3.15
2022-05-30 01:13:18 configure multiarch-support:amd64 2.19-18+deb8u10 <none>
2022-05-30 01:13:18 status unpacked multiarch-support:amd64 2.19-18+deb8u10
2022-05-30 01:13:18 status half-configured multiarch-support:amd64 2.19-18+deb8u10
2022-05-30 01:13:18 status installed multiarch-support:amd64 2.19-18+deb8u10
2022-05-30 01:13:18 configure mawk:amd64 1.3.3-17 <none>
2022-05-30 01:13:18 status unpacked mawk:amd64 1.3.3-17
2022-05-30 01:13:18 status half-configured mawk:amd64 1.3.3-17
2022-05-30 01:13:18 status installed mawk:amd64 1.3.3-17
2022-05-30 01:13:18 configure libprocps3:amd64 2:3.3.9-9+deb8u1 <none>
2022-05-30 01:13:18 status unpacked libprocps3:amd64 2:3.3.9-9+deb8u1
2022-05-30 01:13:18 status half-configured libprocps3:amd64 2:3.3.9-9+deb8u1
2022-05-30 01:13:18 status installed libprocps3:amd64 2:3.3.9-9+deb8u1
2022-05-30 01:13:18 status triggers-pending libc-bin:amd64 2.19-18+deb8u10
2022-05-30 01:13:18 configure libpcre3:amd64 2:8.35-3.3+deb8u4 <none>
2022-05-30 01:13:18 status unpacked libpcre3:amd64 2:8.35-3.3+deb8u4
2022-05-30 01:13:18 status half-configured libpcre3:amd64 2:8.35-3.3+deb8u4
2022-05-30 01:13:18 status installed libpcre3:amd64 2:8.35-3.3+deb8u4
2022-05-30 01:13:18 configure libbz2-1.0:amd64 1.0.6-7+b3 <none>
2022-05-30 01:13:18 status unpacked libbz2-1.0:amd64 1.0.6-7+b3
2022-05-30 01:13:18 status half-configured libbz2-1.0:amd64 1.0.6-7+b3
2022-05-30 01:13:18 status installed libbz2-1.0:amd64 1.0.6-7+b3
2022-05-30 01:13:18 configure libkmod2:amd64 18-3 <none>
2022-05-30 01:13:18 status unpacked libkmod2:amd64 18-3
2022-05-30 01:13:18 status half-configured libkmod2:amd64 18-3
2022-05-30 01:13:18 status installed libkmod2:amd64 18-3
2022-05-30 01:13:18 configure libgpg-error0:amd64 1.17-3 <none>
2022-05-30 01:13:18 status unpacked libgpg-error0:amd64 1.17-3
2022-05-30 01:13:18 status half-configured libgpg-error0:amd64 1.17-3
2022-05-30 01:13:18 status installed libgpg-error0:amd64 1.17-3
2022-05-30 01:13:18 configure base-files:amd64 8+deb8u11 <none>
2022-05-30 01:13:18 status unpacked base-files:amd64 8+deb8u11
2022-05-30 01:13:18 status unpacked base-files:amd64 8+deb8u11
2022-05-30 01:13:18 status unpacked base-files:amd64 8+deb8u11
2022-05-30 01:13:18 status unpacked base-files:amd64 8+deb8u11
2022-05-30 01:13:18 status unpacked base-files:amd64 8+deb8u11
2022-05-30 01:13:18 status unpacked base-files:amd64 8+deb8u11
2022-05-30 01:13:18 status half-configured base-files:amd64 8+deb8u11
2022-05-30 01:13:18 status installed base-files:amd64 8+deb8u11
2022-05-30 01:13:18 configure libdebconfclient0:amd64 0.192 <none>
2022-05-30 01:13:18 status unpacked libdebconfclient0:amd64 0.192
2022-05-30 01:13:18 status half-configured libdebconfclient0:amd64 0.192
2022-05-30 01:13:18 status installed libdebconfclient0:amd64 0.192
2022-05-30 01:13:18 configure libselinux1:amd64 2.3-2 <none>
2022-05-30 01:13:18 status unpacked libselinux1:amd64 2.3-2
2022-05-30 01:13:18 status half-configured libselinux1:amd64 2.3-2
2022-05-30 01:13:18 status installed libselinux1:amd64 2.3-2
2022-05-30 01:13:18 configure libcomerr2:amd64 1.42.12-2+b1 <none>
2022-05-30 01:13:18 status unpacked libcomerr2:amd64 1.42.12-2+b1
2022-05-30 01:13:18 status half-configured libcomerr2:amd64 1.42.12-2+b1
2022-05-30 01:13:18 status installed libcomerr2:amd64 1.42.12-2+b1
2022-05-30 01:13:18 configure libslang2:amd64 2.3.0-2 <none>
2022-05-30 01:13:18 status unpacked libslang2:amd64 2.3.0-2
2022-05-30 01:13:18 status half-configured libslang2:amd64 2.3.0-2
2022-05-30 01:13:18 status installed libslang2:amd64 2.3.0-2
2022-05-30 01:13:18 configure libsepol1:amd64 2.3-2 <none>
2022-05-30 01:13:18 status unpacked libsepol1:amd64 2.3-2
2022-05-30 01:13:18 status half-configured libsepol1:amd64 2.3-2
2022-05-30 01:13:18 status installed libsepol1:amd64 2.3-2
2022-05-30 01:13:18 configure libgcc1:amd64 1:4.9.2-10+deb8u1 <none>
2022-05-30 01:13:18 status unpacked libgcc1:amd64 1:4.9.2-10+deb8u1
2022-05-30 01:13:18 status half-configured libgcc1:amd64 1:4.9.2-10+deb8u1
2022-05-30 01:13:18 status installed libgcc1:amd64 1:4.9.2-10+deb8u1
2022-05-30 01:13:18 configure libustr-1.0-1:amd64 1.0.4-3+b2 <none>
2022-05-30 01:13:18 status unpacked libustr-1.0-1:amd64 1.0.4-3+b2
2022-05-30 01:13:18 status half-configured libustr-1.0-1:amd64 1.0.4-3+b2
2022-05-30 01:13:18 status installed libustr-1.0-1:amd64 1.0.4-3+b2
2022-05-30 01:13:18 configure libsmartcols1:amd64 2.25.2-6 <none>
2022-05-30 01:13:18 status unpacked libsmartcols1:amd64 2.25.2-6
2022-05-30 01:13:18 status half-configured libsmartcols1:amd64 2.25.2-6
2022-05-30 01:13:18 status installed libsmartcols1:amd64 2.25.2-6
2022-05-30 01:13:18 configure libaudit1:amd64 1:2.4-1+b1 <none>
2022-05-30 01:13:18 status unpacked libaudit1:amd64 1:2.4-1+b1
2022-05-30 01:13:18 status half-configured libaudit1:amd64 1:2.4-1+b1
2022-05-30 01:13:18 status installed libaudit1:amd64 1:2.4-1+b1
2022-05-30 01:13:18 configure libtinfo5:amd64 5.9+20140913-1+deb8u3 <none>
2022-05-30 01:13:18 status unpacked libtinfo5:amd64 5.9+20140913-1+deb8u3
2022-05-30 01:13:18 status half-configured libtinfo5:amd64 5.9+20140913-1+deb8u3
2022-05-30 01:13:18 status installed libtinfo5:amd64 5.9+20140913-1+deb8u3
2022-05-30 01:13:18 configure libudev1:amd64 215-17+deb8u7 <none>
2022-05-30 01:13:18 status unpacked libudev1:amd64 215-17+deb8u7
2022-05-30 01:13:18 status half-configured libudev1:amd64 215-17+deb8u7
2022-05-30 01:13:18 status installed libudev1:amd64 215-17+deb8u7
2022-05-30 01:13:18 configure libattr1:amd64 1:2.4.47-2 <none>
2022-05-30 01:13:18 status unpacked libattr1:amd64 1:2.4.47-2
2022-05-30 01:13:18 status half-configured libattr1:amd64 1:2.4.47-2
2022-05-30 01:13:18 status installed libattr1:amd64 1:2.4.47-2
2022-05-30 01:13:18 configure libss2:amd64 1.42.12-2+b1 <none>
2022-05-30 01:13:18 status unpacked libss2:amd64 1.42.12-2+b1
2022-05-30 01:13:18 status half-configured libss2:amd64 1.42.12-2+b1
2022-05-30 01:13:18 status installed libss2:amd64 1.42.12-2+b1
2022-05-30 01:13:18 configure liblzma5:amd64 5.1.1alpha+20120614-2+b3 <none>
2022-05-30 01:13:18 status unpacked liblzma5:amd64 5.1.1alpha+20120614-2+b3
2022-05-30 01:13:18 status half-configured liblzma5:amd64 5.1.1alpha+20120614-2+b3
2022-05-30 01:13:18 status installed liblzma5:amd64 5.1.1alpha+20120614-2+b3
2022-05-30 01:13:18 configure base-passwd:amd64 3.5.37 <none>
2022-05-30 01:13:18 status unpacked base-passwd:amd64 3.5.37
2022-05-30 01:13:18 status half-configured base-passwd:amd64 3.5.37
2022-05-30 01:13:18 status installed base-passwd:amd64 3.5.37
2022-05-30 01:13:18 configure e2fslibs:amd64 1.42.12-2+b1 <none>
2022-05-30 01:13:18 status unpacked e2fslibs:amd64 1.42.12-2+b1
2022-05-30 01:13:18 status half-configured e2fslibs:amd64 1.42.12-2+b1
2022-05-30 01:13:18 status installed e2fslibs:amd64 1.42.12-2+b1
2022-05-30 01:13:19 configure libgcrypt20:amd64 1.6.3-2+deb8u4 <none>
2022-05-30 01:13:19 status unpacked libgcrypt20:amd64 1.6.3-2+deb8u4
2022-05-30 01:13:19 status half-configured libgcrypt20:amd64 1.6.3-2+deb8u4
2022-05-30 01:13:19 status installed libgcrypt20:amd64 1.6.3-2+deb8u4
2022-05-30 01:13:19 configure libncursesw5:amd64 5.9+20140913-1+deb8u3 <none>
2022-05-30 01:13:19 status unpacked libncursesw5:amd64 5.9+20140913-1+deb8u3
2022-05-30 01:13:19 status half-configured libncursesw5:amd64 5.9+20140913-1+deb8u3
2022-05-30 01:13:19 status installed libncursesw5:amd64 5.9+20140913-1+deb8u3
2022-05-30 01:13:19 configure libdb5.3:amd64 5.3.28-9+deb8u1 <none>
2022-05-30 01:13:19 status unpacked libdb5.3:amd64 5.3.28-9+deb8u1
2022-05-30 01:13:19 status half-configured libdb5.3:amd64 5.3.28-9+deb8u1
2022-05-30 01:13:19 status installed libdb5.3:amd64 5.3.28-9+deb8u1
2022-05-30 01:13:19 configure zlib1g:amd64 1:1.2.8.dfsg-2+b1 <none>
2022-05-30 01:13:19 status unpacked zlib1g:amd64 1:1.2.8.dfsg-2+b1
2022-05-30 01:13:19 status half-configured zlib1g:amd64 1:1.2.8.dfsg-2+b1
2022-05-30 01:13:19 status installed zlib1g:amd64 1:1.2.8.dfsg-2+b1
2022-05-30 01:13:19 configure libcap2:amd64 1:2.24-8 <none>
2022-05-30 01:13:19 status unpacked libcap2:amd64 1:2.24-8
2022-05-30 01:13:19 status half-configured libcap2:amd64 1:2.24-8
2022-05-30 01:13:19 status installed libcap2:amd64 1:2.24-8
2022-05-30 01:13:19 configure libsystemd0:amd64 215-17+deb8u7 <none>
2022-05-30 01:13:19 status unpacked libsystemd0:amd64 215-17+deb8u7
2022-05-30 01:13:19 status half-configured libsystemd0:amd64 215-17+deb8u7
2022-05-30 01:13:19 status installed libsystemd0:amd64 215-17+deb8u7
2022-05-30 01:13:19 configure libdevmapper1.02.1:amd64 2:1.02.90-2.2+deb8u1 <none>
2022-05-30 01:13:19 status unpacked libdevmapper1.02.1:amd64 2:1.02.90-2.2+deb8u1
2022-05-30 01:13:19 status half-configured libdevmapper1.02.1:amd64 2:1.02.90-2.2+deb8u1
2022-05-30 01:13:19 status installed libdevmapper1.02.1:amd64 2:1.02.90-2.2+deb8u1
2022-05-30 01:13:19 configure libsemanage1:amd64 2.3-1+b1 <none>
2022-05-30 01:13:19 status unpacked libsemanage1:amd64 2.3-1+b1
2022-05-30 01:13:19 status half-configured libsemanage1:amd64 2.3-1+b1
2022-05-30 01:13:19 status installed libsemanage1:amd64 2.3-1+b1
2022-05-30 01:13:19 configure sysvinit-utils:amd64 2.88dsf-59 <none>
2022-05-30 01:13:19 status unpacked sysvinit-utils:amd64 2.88dsf-59
2022-05-30 01:13:19 status half-configured sysvinit-utils:amd64 2.88dsf-59
2022-05-30 01:13:19 status installed sysvinit-utils:amd64 2.88dsf-59
2022-05-30 01:13:19 configure libacl1:amd64 2.2.52-2 <none>
2022-05-30 01:13:19 status unpacked libacl1:amd64 2.2.52-2
2022-05-30 01:13:19 status half-configured libacl1:amd64 2.2.52-2
2022-05-30 01:13:19 status installed libacl1:amd64 2.2.52-2
2022-05-30 01:13:19 configure ncurses-bin:amd64 5.9+20140913-1+deb8u3 <none>
2022-05-30 01:13:19 status unpacked ncurses-bin:amd64 5.9+20140913-1+deb8u3
2022-05-30 01:13:19 status half-configured ncurses-bin:amd64 5.9+20140913-1+deb8u3
2022-05-30 01:13:19 status installed ncurses-bin:amd64 5.9+20140913-1+deb8u3
2022-05-30 01:13:19 configure acl:amd64 2.2.52-2 <none>
2022-05-30 01:13:19 status unpacked acl:amd64 2.2.52-2
2022-05-30 01:13:19 status half-configured acl:amd64 2.2.52-2
2022-05-30 01:13:19 status installed acl:amd64 2.2.52-2
2022-05-30 01:13:19 configure libncurses5:amd64 5.9+20140913-1+deb8u3 <none>
2022-05-30 01:13:19 status unpacked libncurses5:amd64 5.9+20140913-1+deb8u3
2022-05-30 01:13:19 status half-configured libncurses5:amd64 5.9+20140913-1+deb8u3
2022-05-30 01:13:19 status installed libncurses5:amd64 5.9+20140913-1+deb8u3
2022-05-30 01:13:19 configure libcap2-bin:amd64 1:2.24-8 <none>
2022-05-30 01:13:19 status unpacked libcap2-bin:amd64 1:2.24-8
2022-05-30 01:13:19 status half-configured libcap2-bin:amd64 1:2.24-8
2022-05-30 01:13:19 status installed libcap2-bin:amd64 1:2.24-8
2022-05-30 01:13:19 configure bsdutils:amd64 1:2.25.2-6 <none>
2022-05-30 01:13:19 status unpacked bsdutils:amd64 1:2.25.2-6
2022-05-30 01:13:19 status half-configured bsdutils:amd64 1:2.25.2-6
2022-05-30 01:13:19 status installed bsdutils:amd64 1:2.25.2-6
2022-05-30 01:13:19 configure coreutils:amd64 8.23-4 <none>
2022-05-30 01:13:19 status unpacked coreutils:amd64 8.23-4
2022-05-30 01:13:19 status half-configured coreutils:amd64 8.23-4
2022-05-30 01:13:19 status installed coreutils:amd64 8.23-4
2022-05-30 01:13:19 configure tar:amd64 1.27.1-2+deb8u1 <none>
2022-05-30 01:13:19 status unpacked tar:amd64 1.27.1-2+deb8u1
2022-05-30 01:13:19 status unpacked tar:amd64 1.27.1-2+deb8u1
2022-05-30 01:13:19 status half-configured tar:amd64 1.27.1-2+deb8u1
2022-05-30 01:13:19 status installed tar:amd64 1.27.1-2+deb8u1
2022-05-30 01:13:19 configure dpkg:amd64 1.17.27 <none>
2022-05-30 01:13:19 status unpacked dpkg:amd64 1.17.27
2022-05-30 01:13:19 status unpacked dpkg:amd64 1.17.27
2022-05-30 01:13:19 status unpacked dpkg:amd64 1.17.27
2022-05-30 01:13:19 status unpacked dpkg:amd64 1.17.27
2022-05-30 01:13:19 status unpacked dpkg:amd64 1.17.27
2022-05-30 01:13:19 status half-configured dpkg:amd64 1.17.27
2022-05-30 01:13:19 status installed dpkg:amd64 1.17.27
2022-05-30 01:13:19 configure sed:amd64 4.2.2-4+deb8u1 <none>
2022-05-30 01:13:19 status unpacked sed:amd64 4.2.2-4+deb8u1
2022-05-30 01:13:19 status half-configured sed:amd64 4.2.2-4+deb8u1
2022-05-30 01:13:19 status installed sed:amd64 4.2.2-4+deb8u1
2022-05-30 01:13:19 configure perl-base:amd64 5.20.2-3+deb8u11 <none>
2022-05-30 01:13:19 status unpacked perl-base:amd64 5.20.2-3+deb8u11
2022-05-30 01:13:19 status half-configured perl-base:amd64 5.20.2-3+deb8u11
2022-05-30 01:13:19 status installed perl-base:amd64 5.20.2-3+deb8u11
2022-05-30 01:13:19 configure grep:amd64 2.20-4.1 <none>
2022-05-30 01:13:19 status unpacked grep:amd64 2.20-4.1
2022-05-30 01:13:19 status half-configured grep:amd64 2.20-4.1
2022-05-30 01:13:19 status installed grep:amd64 2.20-4.1
2022-05-30 01:13:19 configure debconf:all 1.5.56+deb8u1 <none>
2022-05-30 01:13:19 status unpacked debconf:all 1.5.56+deb8u1
2022-05-30 01:13:19 status unpacked debconf:all 1.5.56+deb8u1
2022-05-30 01:13:19 status unpacked debconf:all 1.5.56+deb8u1
2022-05-30 01:13:19 status unpacked debconf:all 1.5.56+deb8u1
